seconds,connectivity,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,qdisc:qdisc_dequeue.1,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:consume_skb.1,skb:kfree_skb,skb:kfree_skb.1,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.015061983,1,5,7,5,2,0,1,0,22,267531,344,2,11,2206,137327,4082,0,1,16446,11207,6711,7164,3317,2375,3309,252,9,299,299,255,2524,946,1240120,221,221,11,46,45,149953,149931,132,16,11,13,26,267248,138305,14,18,944,944,28,28,574,0,13,0,10,348746,340,83,1,0,0,25,0,0,25,1,0,0,1,5.0
5.016357717,1,0,0,0,0,0,0,0,77,283491,505,0,5,2460,147780,4750,0,0,16487,11011,2018,2894,1876,1726,1928,63,5,465,465,334,102,25,1271840,387,387,1,48,6,153737,153731,211,11,1,0,3,283329,144331,6,6,824,824,40,40,209,0,0,0,11,352395,339,78,1,0,0,251,0,0,251,1,0,0,1,2.0
5.013350715,1,7,10,7,3,0,2,1,13,589006,2,2,13,1017,219910,6227,0,1,19893,15622,4012,4458,471,84,476,63,11,91,91,74,905,249,2071013,179,179,4,115,6,404933,404917,113,16,4,5,13,588772,390394,10,11,195,195,31,31,16,0,5,0,71,672903,559,79,1,4,7,7,1,7,14,1,1,0,2,13.0
5.013199149,1,0,0,0,0,0,0,1,10,594909,2,0,5,869,234483,5668,0,0,19130,14951,4740,5181,903,281,910,189,5,87,87,75,1631,694,2165016,171,171,7,111,44,398064,398042,103,11,7,8,16,594466,383241,10,13,189,189,29,29,20,0,8,0,73,603129,540,70,1,0,0,22,0,0,22,1,0,0,1,9.0
5.012988357,1,0,1,0,1,0,1,0,8,289186,337,0,10,2032,151792,3975,0,0,16046,10856,2095,2670,2226,2106,2238,0,7,296,296,256,48,19,1336312,215,215,0,46,6,152127,152123,131,13,0,0,3,289140,145003,6,6,1026,1026,36,36,666,0,0,0,13,395894,321,77,1,3,6,3,0,0,3,1,1,0,2,7.0
5.01142686,1,0,0,0,0,0,0,0,12,282852,339,0,5,539,149365,4191,0,0,16596,11365,3667,4319,2300,2147,2306,0,5,304,304,260,816,143,1311878,227,227,2,46,7,152429,152423,131,12,2,3,8,282895,142611,7,8,1041,1041,39,39,672,0,3,0,19,395190,342,78,1,0,0,8,0,0,8,1,0,0,1,6.0
5.009711635,1,0,0,0,0,0,0,0,3,625076,2,0,5,2335,257217,5156,0,0,17883,13982,4616,5107,884,281,907,63,5,84,84,76,1629,694,2280023,165,165,7,105,44,403200,403174,104,11,7,8,16,624153,389127,10,13,186,186,29,29,23,0,8,0,74,690039,533,67,1,0,0,18,0,0,18,1,0,0,1,9.0
5.010388114,1,0,1,0,1,0,1,8,124,310980,511,0,8,2542,155881,4482,2,0,16742,11109,4672,5240,2550,1989,2579,126,7,464,464,338,1644,700,1394212,389,389,7,47,44,175221,175205,214,14,7,10,17,310900,163643,10,13,835,835,32,32,214,0,8,0,10,407019,373,78,1,1,0,271,0,0,271,1,1,1,2,3.0
5.010465717,1,5,8,5,3,0,2,0,7,635763,3,2,15,2130,268076,4840,0,1,22992,17955,944,1393,72,8,75,0,11,104,104,81,37,18,2359676,203,203,0,132,5,406638,406627,129,18,0,0,4,635421,393618,6,6,215,215,20,20,10,0,0,0,78,827645,377,80,1,5,6,2,1,5,7,1,1,0,2,14.0
5.010711383,1,5,8,5,3,0,2,0,8,637900,2,2,14,2129,269178,5502,1,1,21148,16585,3581,4070,459,147,463,126,11,98,98,81,908,269,2379892,193,193,4,121,6,407055,407037,122,16,4,6,13,637511,392592,10,11,211,211,25,25,18,0,5,0,79,753618,473,75,3,1,0,10,1,5,15,1,2,2,3,13.0
5.010410799,1,5,8,5,3,6,2,0,4,663524,28,2,15,2897,291956,5212,1,1,23885,18704,3131,3630,395,93,399,0,22,115,115,91,1016,224,2513508,219,219,6,133,5,413700,413677,140,15,6,7,12,663170,397467,7,12,286,286,22,22,62,0,8,0,87,843892,423,86,3,1,0,4,1,5,9,1,2,2,3,1.0
5.01026076,1,5,8,5,3,0,2,0,31,229259,351,2,12,2139,121623,4112,1,1,15924,10772,3942,4281,8851,8563,18447,16254,11,313,313,265,7628,6978,956183,233,233,4,47,6,125943,125934,142,16,4,5,12,229033,116576,10,11,645,645,37,37,184,0,6,0,12,236331,358,90,3,1,0,17,1,5,22,1,2,2,3,8.0
5.010421498,1,5,7,5,2,0,1,0,6,628928,3,2,11,2885,269963,5102,0,1,23254,18141,3970,4421,904,155,916,126,9,107,107,90,1625,689,2351396,209,209,7,132,45,400618,400602,126,15,7,8,17,628512,384933,10,13,231,231,26,26,24,0,8,0,87,801380,381,76,1,0,0,23,0,0,23,1,0,0,1,14.0
5.01070068,1,0,0,0,0,0,0,0,18,636297,3,0,5,481,268722,5969,0,0,23615,18485,6399,6784,1298,232,1306,63,5,107,107,81,2524,959,2376425,209,209,11,131,137,410986,410955,122,11,11,13,26,635966,393249,14,18,235,235,34,34,28,0,13,0,78,649444,576,68,1,0,0,28,0,0,28,1,0,0,1,12.0
5.010142125,1,5,7,5,2,0,1,0,5,579218,2,2,11,533,218627,4924,0,1,23336,18202,3976,4431,907,282,911,63,9,105,105,79,1624,689,2094892,207,207,7,132,45,402426,402407,125,16,7,9,17,578939,386702,10,13,226,226,26,26,24,0,9,0,77,706942,378,73,1,0,0,23,0,0,23,1,0,0,1,14.0
5.010402575,1,6,8,6,2,8,1,0,0,271180,352,2,11,1953,143364,3879,0,1,15993,10849,2454,2934,2275,2100,2265,0,8,298,298,251,290,105,1256318,219,219,4,46,5,144513,144494,129,14,4,4,8,271079,136402,6,10,940,940,32,32,570,0,4,0,10,366535,337,89,1,0,0,2,0,1,3,1,0,0,1,5.0
5.00967878,1,0,0,0,0,0,0,0,9,583508,3,0,5,1402,230765,5081,0,0,23821,18676,5268,5813,1039,162,1062,0,5,112,112,88,2365,814,2100838,211,211,9,132,44,396249,396228,127,12,9,11,21,582770,378325,11,15,231,231,22,22,25,0,11,0,85,705938,413,73,1,0,0,24,0,0,24,1,0,0,1,1.0
5.01089217,1,0,0,0,0,0,0,2,24,282162,336,0,5,1993,148747,4110,0,0,16865,11619,6404,7003,3224,2403,3234,126,5,300,300,259,2396,826,1301245,215,215,9,47,44,154077,154046,129,11,9,11,20,282038,142202,11,15,1033,1033,34,34,676,0,11,0,17,377678,357,73,1,5,5,25,0,0,25,1,1,0,2,7.0
5.010345205,1,5,7,5,2,0,1,6,15,331215,340,2,11,2409,155384,3886,0,1,16205,11079,2184,2687,2321,2247,2346,0,9,298,298,251,30,7,1416895,219,219,0,46,5,191160,191151,131,15,0,0,4,330927,183230,6,6,1213,1213,32,32,846,0,0,0,10,425379,360,89,1,0,0,4,0,0,4,1,0,0,1,8.0
5.011475099,1,6,13,5,7,0,2,0,24,277784,337,2,28,639,146539,4166,1,1,16234,10956,4744,5427,2910,2351,2938,189,19,296,296,248,1654,714,1285936,219,219,7,50,44,149701,149687,135,15,7,8,17,277754,140087,10,13,1030,1030,27,27,669,0,8,0,10,362989,361,101,3,2,5,18,1,5,23,1,3,2,3,6.0
5.010153997,1,0,0,0,0,0,0,1,3,579920,7,0,5,531,281009,4653,0,0,22489,17558,3326,3674,595,142,494,0,5,21,21,19,1047,412,2298413,33,33,4,130,6,339164,339143,38,12,4,5,9,579048,323819,10,11,52,52,34,34,19,4,5,0,14,773414,236,65,1,0,0,62,0,0,62,1,0,0,1,10.0
5.010847393,1,7,10,7,3,0,2,0,15,605820,3,2,14,2146,244425,6022,0,1,19998,15744,8138,8642,1443,492,1449,252,11,97,97,80,3256,1075,2237430,181,181,13,112,44,402018,401989,114,18,13,16,29,605516,383348,15,20,204,204,23,23,29,0,16,0,77,640707,569,81,1,4,7,27,1,7,34,1,1,0,2,13.0
5.010422249,1,0,0,0,0,0,0,0,3,663965,6,0,5,2788,287906,6093,0,0,23066,18037,1422,1879,91,7,98,0,5,109,109,84,36,5,2502754,213,213,0,132,98,415106,415098,128,11,0,0,3,663601,401704,6,6,232,232,31,31,18,0,0,0,81,711320,580,61,1,0,0,4,0,0,4,1,0,0,1,12.0
5.010870983,1,0,0,0,0,8,0,0,10,289071,352,0,5,2066,151897,4204,0,0,16577,11332,4694,5195,2767,2332,2764,63,136,296,296,258,1162,365,1355931,215,215,8,50,5,154711,154683,202,12,8,9,16,288798,145292,11,16,1128,1128,34,34,708,0,9,0,10,370649,498,122,1,0,0,8,0,0,8,1,0,0,1,7.0
5.010398311,1,0,0,0,0,0,0,0,1,592631,4,0,4,608,233076,5665,0,0,18771,14691,1816,2304,84,7,91,0,4,88,88,76,36,5,2154005,171,171,0,111,5,394710,394697,105,9,0,0,4,592272,382548,6,6,187,187,27,27,13,0,0,0,72,653974,545,59,1,0,0,3,0,0,3,1,0,0,1,9.0
5.010319854,1,0,0,0,0,0,0,0,40,237179,502,0,6,2313,109561,4741,0,0,17150,11580,6062,6560,6037,2004,6044,252,5,469,469,337,5512,3946,1055817,394,394,9,47,44,150630,150616,214,11,9,11,20,236905,136734,11,15,827,827,29,29,213,0,11,0,17,262324,360,76,1,0,0,266,0,0,266,1,0,0,1,8.0
5.014259619,1,0,0,0,0,0,0,0,6,587783,3,0,4,487,285213,4883,0,0,22309,17366,3913,4373,766,150,716,0,4,14,14,15,1522,525,2334158,25,25,7,129,16,343238,343200,28,10,7,8,17,586919,327459,12,14,45,45,23,23,21,0,8,0,11,768599,232,64,1,0,0,59,0,0,59,1,0,0,1,10.0
5.010562691,1,7,11,7,4,0,2,0,0,579053,3,2,15,2885,220371,4449,0,1,22899,17883,955,1435,70,7,76,0,12,105,105,82,29,5,2053442,205,205,0,131,5,397659,397646,124,15,0,0,4,578720,384725,6,6,220,220,20,20,13,0,0,0,79,728116,361,74,1,3,7,4,1,7,11,1,1,0,2,13.0
5.011530919,1,5,8,5,3,0,2,0,16,281209,341,2,13,2171,148429,4003,1,1,16781,11528,6247,6783,3342,2335,3346,252,10,305,305,259,2503,951,1299437,225,225,9,46,44,153614,153589,132,14,9,11,20,280959,141668,11,15,1034,1034,27,27,666,0,11,0,17,334267,359,88,3,1,0,21,1,5,26,1,2,2,3,8.0
5.016375741,1,0,0,0,0,0,0,0,6,504809,3,0,5,618,214783,4511,0,0,22654,17649,4190,4890,792,151,824,0,5,14,14,14,1547,564,1886836,23,23,8,130,17,331570,331547,29,12,7,8,17,504351,315264,12,14,47,47,33,33,26,0,8,0,11,641110,237,69,1,5,5,67,0,0,67,1,1,0,2,10.0
5.010559725,1,5,7,5,2,0,1,0,13,582346,2,2,12,2379,216846,5237,0,1,18832,14696,4549,5136,898,281,911,126,9,86,86,74,1663,704,2063495,169,169,8,109,44,400409,400389,106,16,7,8,16,582050,385943,10,13,187,187,22,22,20,0,8,0,72,696599,545,72,1,5,5,22,1,5,27,1,1,0,2,9.0
5.00998158,1,5,8,5,3,8,2,2,10,572362,17,2,14,3036,218757,5225,0,1,23746,18495,4875,5305,1069,108,1081,126,102,110,110,86,1869,780,2076168,217,217,11,137,46,396664,396642,183,17,11,12,21,571958,379783,11,18,334,334,37,37,87,0,13,0,84,705885,524,122,1,6,6,22,1,5,27,1,1,0,2,1.0
5.010175794,1,0,0,0,0,0,0,6,10,345280,340,0,5,1998,170437,3831,0,0,16441,11325,4222,4685,2722,2325,2744,0,5,294,294,255,920,277,1540024,211,211,4,47,5,193435,193423,123,11,4,5,13,345112,183661,10,11,1207,1207,33,33,844,0,5,0,10,466168,353,78,1,0,0,8,0,0,8,1,0,0,1,4.0
5.00988614,1,5,7,5,2,0,1,0,11,588382,2,2,11,1959,224196,5806,0,1,19420,15171,4650,5116,881,281,904,0,9,91,91,77,1603,687,2118626,179,179,7,112,45,400483,400459,111,15,7,8,17,587785,385444,10,13,202,202,26,26,26,0,8,0,75,646460,539,71,1,0,0,22,0,0,22,1,0,0,1,9.0
5.020697383,1,0,0,0,0,0,0,0,24,270631,341,0,6,632,141649,4244,0,0,16658,11394,6893,7297,3311,2317,3330,189,5,301,301,255,2516,937,1245718,225,225,12,47,45,148878,148856,133,12,11,13,26,270486,137196,14,18,1041,1041,32,32,675,0,13,0,13,349242,350,73,1,5,5,25,0,0,25,1,1,0,2,6.0
5.010736376,1,5,8,5,3,0,2,0,10,564772,8,2,12,2607,226498,5822,1,1,20338,15966,7613,8011,1516,301,1509,252,10,137,137,119,2916,1133,2079777,217,217,12,114,46,379590,379563,128,13,12,14,27,564352,361712,15,19,239,239,34,34,49,11,14,2,112,603429,596,79,3,1,0,27,1,5,32,1,2,2,3,9.0
5.010912843,1,0,0,0,0,0,0,0,26,277018,343,0,5,659,145760,4268,0,0,16229,11008,4718,5264,2920,2109,2926,63,5,298,298,254,1645,691,1294689,219,219,7,46,44,149227,149212,127,12,7,8,17,276911,139542,10,13,1032,1032,27,27,669,0,8,0,10,375414,328,74,1,0,0,20,0,0,20,1,0,0,1,6.0
5.025768567,1,5,7,5,2,0,1,0,20,269408,343,2,11,503,141278,4121,0,1,16639,11384,4894,6106,2690,2304,2998,315,9,305,305,261,1676,493,1244232,225,225,7,47,33,147605,147593,134,16,7,9,14,269323,136594,10,14,943,943,25,25,571,0,8,0,17,333289,356,81,1,0,0,19,0,0,19,1,0,0,1,5.0
5.016410445,1,0,0,0,0,0,0,2,9,564659,3,0,5,498,265873,4776,0,0,22549,17574,4187,4823,795,87,805,0,5,14,14,14,1558,540,2211483,23,23,7,129,17,339819,339790,29,12,7,6,17,564200,323571,12,14,47,47,33,33,26,0,8,0,11,741162,242,68,1,5,5,59,0,0,59,1,1,0,2,10.0
5.009852579,1,9,11,427,2,543,1,0,23,633043,84,56,10,564,267251,6563,488,1,24763,19542,11622,12078,2068,353,2096,252,9,157,211,162,4757,1374,2382453,303,303,26,134,5,412984,412935,227,15,26,28,52,632126,391410,26,33,440,440,82,82,18,18,28,5,107,686056,568,81,1,0,0,490,5,56,546,1,0,0,1,11.0
5.010681759,1,0,0,0,0,6,0,0,6,575911,29,0,5,539,220496,4736,0,0,23762,18642,3136,3541,388,23,399,0,4,118,118,92,1030,227,2047792,223,223,6,132,6,397466,397449,127,10,6,7,11,575545,381382,7,12,254,254,24,24,29,0,7,0,87,702681,362,64,1,0,0,6,0,0,6,1,0,0,1,14.0
5.010625123,1,0,3,0,3,0,1,0,13,566824,3,0,15,2435,222575,5800,0,0,19463,15359,8407,8874,1455,113,1467,126,11,95,95,83,3246,1055,2055343,177,177,13,108,45,385338,385307,108,14,13,16,29,566317,366612,15,20,199,199,34,34,29,0,16,0,80,547968,529,79,1,4,8,29,0,0,29,1,1,0,2,13.0
5.010779092,1,0,0,0,0,6,0,4,101,309891,517,0,5,2662,155210,4766,0,0,17362,11670,4189,4620,2681,2302,2106,252,123,473,473,345,1620,799,1345879,397,397,6,50,6,175394,175371,278,11,6,7,12,309627,162848,8,13,934,934,42,42,270,0,7,0,20,371734,530,118,1,0,0,255,0,0,255,1,0,0,1,8.0
5.010319835,1,5,8,5,3,0,2,0,5,576384,3,2,15,1902,221187,4959,2,1,23353,18294,3042,3578,459,21,464,0,11,106,106,83,919,274,2067281,209,209,4,133,5,396178,396163,126,16,4,5,12,575968,381369,10,11,222,222,21,21,11,0,5,0,79,736836,364,80,3,1,0,7,1,5,12,1,2,2,3,1.0
5.013329146,1,0,0,0,0,8,0,1,8,620018,15,0,5,567,255348,5110,0,0,23633,18479,6448,6863,1418,240,1423,189,5,105,105,82,2750,1026,2283939,205,205,15,135,44,408290,408260,120,12,15,17,30,619583,390441,14,22,236,236,23,23,30,0,17,0,79,778152,381,75,1,0,0,21,0,0,21,1,0,0,1,14.0
5.010599268,1,5,7,5,2,0,1,12,14,362696,339,2,11,2055,188831,3819,0,1,16379,11197,4053,4506,2660,2365,2678,63,9,291,291,252,903,261,1629559,209,209,4,46,5,192031,192023,126,15,4,5,12,362552,182669,10,11,1194,1194,26,26,835,0,5,0,10,471938,372,88,1,5,5,8,1,5,13,1,1,0,2,4.0
5.010691117,1,0,0,0,0,0,0,0,162,291890,509,0,5,2405,153408,4757,0,0,17003,11504,3438,3933,2979,1795,3009,126,5,472,472,344,1704,1043,1310277,391,391,2,48,5,158636,158624,217,12,2,3,8,291686,147030,7,8,832,832,38,38,210,0,3,0,17,384870,354,79,1,0,0,247,0,0,247,1,0,0,1,8.0
5.01427165,1,0,0,0,0,0,0,0,0,586269,2,0,5,2828,286215,4674,0,0,22319,17346,2155,2398,410,73,367,0,5,14,14,14,644,274,2333318,25,25,4,130,17,339619,339583,34,12,3,3,8,585420,325111,8,9,47,47,32,32,25,0,3,0,12,785198,243,65,1,0,0,57,0,0,57,1,0,0,1,10.0
5.024116098,1,5,8,5,3,0,2,0,10,581075,6,2,13,2374,220140,4859,1,1,23890,18738,4339,5466,597,29,960,126,11,113,113,91,1618,404,2076848,213,213,7,132,33,403748,403729,128,16,7,9,15,580618,386775,10,14,229,229,27,27,18,0,8,0,88,723765,379,77,3,1,0,22,1,5,27,1,2,2,3,14.0
5.010340068,1,0,0,0,0,0,0,10,15,348501,334,0,4,2072,176512,4170,0,0,17050,11815,6543,6984,3292,2278,3292,126,4,299,299,257,2404,801,1554498,215,215,9,47,44,193527,193508,127,10,9,12,20,348221,180705,11,15,1214,1214,33,33,859,0,12,0,17,447637,392,73,1,0,0,24,0,0,24,1,0,0,1,4.0
5.012575648,1,9,11,427,2,536,1,1,18,609869,106,56,11,2961,250499,6310,487,1,24698,19373,11801,12031,2432,481,2442,315,9,179,223,153,5008,1742,2258975,355,355,27,133,46,405682,405643,243,15,27,29,53,608087,384756,26,34,478,478,80,80,27,12,29,4,103,662752,554,79,2,0,0,509,5,56,565,1,0,0,1,11.0
5.014585399,1,0,0,0,0,0,0,0,5,502151,3,0,5,462,220373,4418,0,0,22326,17360,1000,1444,133,2,93,0,5,15,15,15,41,51,1891100,25,25,1,129,6,320530,320512,30,12,0,0,1,501443,307092,6,6,45,45,31,31,19,0,1,0,12,648055,219,68,1,0,0,55,0,0,55,1,0,0,1,10.0
5.010873537,1,0,1,0,1,0,1,0,13,283220,335,0,8,2115,149490,4092,0,0,16487,11268,6770,7222,3441,2473,3446,252,7,293,293,251,2504,943,1322445,209,209,11,46,44,154100,154083,124,14,11,13,26,283144,142737,14,18,1023,1023,28,28,673,0,13,0,10,365619,354,77,1,3,6,25,0,0,25,1,1,0,2,7.0
5.012490381,1,0,0,0,0,0,0,1,14,639312,3,0,5,2724,271439,5797,0,0,22298,17462,6194,6497,1275,295,1295,63,5,99,99,78,2486,942,2402451,193,193,11,125,130,409119,409092,114,12,11,13,25,638590,392172,14,18,216,216,30,30,24,0,13,0,77,677082,564,67,1,0,0,25,0,0,25,1,0,0,1,12.0
5.010654821,1,0,0,0,0,0,0,0,77,315508,512,0,5,2579,158416,4620,0,0,17317,11742,5886,6316,2458,1673,2341,189,5,486,486,353,1864,513,1432386,405,405,6,48,7,179141,179119,220,11,6,8,15,315322,165421,11,13,845,845,40,40,218,4,8,0,26,399460,359,71,1,0,0,241,0,0,241,1,0,0,1,8.0
5.010275228,1,0,0,0,0,0,0,0,6,636747,4,0,5,2539,271663,5896,0,0,19626,15338,1657,2197,60,7,78,0,5,94,94,81,20,5,2386296,183,183,0,115,5,400058,400051,109,12,0,2,3,636306,387513,6,6,196,196,20,20,10,0,0,0,77,689172,549,60,1,0,0,3,0,0,3,1,0,0,1,9.0
5.016160162,1,0,0,0,0,0,0,2,2,557512,2,0,6,497,262356,4634,0,0,22171,17209,1898,2634,391,136,414,0,5,12,12,12,667,297,2181044,21,21,4,130,16,334657,334638,28,11,3,3,8,557062,320414,8,9,39,39,22,22,20,0,3,0,10,734493,224,71,1,5,5,56,0,0,56,1,1,0,2,10.0
5.010586649,1,0,0,0,0,0,0,0,37,259566,336,0,5,558,129498,4192,0,0,16471,11191,6775,7249,3284,2301,3307,252,5,295,295,248,2496,941,1191453,217,217,11,46,44,149910,149892,126,12,11,13,25,259431,138517,14,18,1029,1029,28,28,670,0,13,0,10,326822,345,76,1,5,5,25,0,0,25,1,1,0,2,6.0
5.011226774,1,0,0,0,0,0,0,0,6,576579,3,0,6,475,277675,4656,0,0,22531,17551,4102,4296,785,276,751,0,5,13,13,13,1511,541,2276233,21,21,7,130,16,340065,340048,28,11,7,8,17,576205,324033,12,14,44,44,30,30,24,0,8,0,10,757849,235,73,0,0,0,61,0,0,61,0,0,0,0,10.0
5.012303737,1,0,0,0,0,0,0,0,14,274895,339,0,5,2083,144022,4248,0,0,16811,11568,5637,6277,2687,2161,2732,126,4,309,309,261,1695,397,1244265,233,233,6,46,7,151507,151494,132,9,6,8,16,274762,139683,11,13,955,955,40,40,581,0,8,0,21,359620,353,73,1,0,0,12,0,0,12,1,0,0,1,5.0
5.010536994,1,5,7,5,2,0,1,0,11,633590,3,2,12,2558,263800,4951,0,1,23391,18317,3224,3617,460,147,471,126,92,105,105,82,896,253,2334934,205,205,4,135,5,410385,410369,173,15,4,5,12,633223,395481,11,12,267,267,28,28,28,0,5,0,79,815722,468,109,1,0,0,8,0,1,9,1,0,0,1,13.0
5.011356774,1,0,0,0,0,0,0,6,68,309303,514,0,5,2408,158636,4713,0,0,17403,11800,6377,6859,2759,1885,2770,189,5,476,476,347,2391,820,1394469,399,399,9,47,44,173601,173575,217,12,9,11,20,309030,159350,11,15,849,849,39,39,219,0,11,0,17,395620,380,70,1,0,0,265,0,0,265,1,0,0,1,3.0
5.010857138,1,0,0,0,0,0,0,0,4,286931,333,0,5,1908,151165,4045,0,0,16203,10913,2210,2565,2220,2113,2249,63,126,293,293,253,43,5,1344249,213,213,0,49,6,151845,151828,189,11,0,6,3,286904,144545,7,7,1115,1115,37,37,715,0,0,0,13,343971,490,119,1,0,0,4,0,0,4,1,0,0,1,7.0
5.01019733,1,0,0,0,0,0,0,8,69,307062,513,0,5,2478,157110,4628,0,0,17204,11605,6989,7465,2986,1766,2979,0,5,469,469,341,2528,943,1371008,391,391,12,47,45,172425,172409,213,12,11,13,25,306343,158818,14,18,841,841,42,42,220,0,13,0,12,395814,386,74,1,5,5,272,0,0,272,1,1,0,2,3.0
5.010483062,1,0,0,0,0,0,0,0,8,571263,3,0,5,561,213982,6311,0,0,20756,16353,8362,8815,1452,365,1470,126,5,98,98,85,3272,1066,2058793,183,183,13,115,44,398633,398604,113,12,13,17,30,570885,379299,15,20,206,206,30,30,28,0,16,0,82,617823,551,67,1,0,0,29,0,0,29,1,0,0,1,9.0
5.010641663,1,0,0,0,0,8,0,0,18,288317,347,0,4,2034,151247,4216,0,0,16563,11270,5785,5996,3205,2281,2942,0,140,294,294,252,1934,724,1339919,211,211,11,49,16,155071,155046,199,9,11,11,23,288062,144489,13,18,1146,1146,29,29,742,0,14,0,10,373239,507,121,0,0,0,11,0,0,11,0,0,0,0,7.0
5.010385047,1,0,0,0,0,0,0,12,7,359736,336,0,5,2135,186835,3646,0,0,16625,11437,3465,3879,2457,2295,2472,126,5,298,298,259,771,138,1629188,215,215,3,46,5,190800,190793,129,11,2,3,8,359523,181050,7,8,1199,1199,25,25,838,0,3,0,17,497200,373,75,1,0,0,5,0,0,5,1,0,0,1,4.0
5.010416838,1,0,0,0,0,0,0,0,2,289753,337,0,5,1936,152585,3795,0,0,16032,10915,2107,2589,2236,2186,2230,63,5,297,297,256,45,5,1338877,217,217,0,46,6,152758,152755,126,11,0,0,3,289588,145710,6,6,1032,1032,36,36,666,0,0,0,13,370106,313,61,1,0,0,8,0,0,8,1,0,0,1,7.0
5.010452751,1,5,7,5,2,0,1,0,27,298073,508,2,11,2288,156832,4840,0,1,17070,11570,3540,3905,2786,1793,2790,126,9,476,476,345,1512,870,1345687,399,399,2,48,6,162012,162003,225,16,2,3,8,297944,150236,7,8,840,840,41,41,213,0,3,0,20,403618,374,89,1,0,0,252,0,0,252,1,0,0,1,8.0
5.009632987,1,0,0,0,0,0,0,0,11,579352,3,0,5,703,278023,4725,0,0,22360,17423,2609,3084,472,15,453,0,5,13,13,13,884,319,2285718,21,21,4,130,5,341093,341081,28,11,4,5,10,578848,326451,10,11,35,35,21,21,12,0,5,0,10,768413,227,62,1,0,0,58,0,0,58,1,0,0,1,10.0
5.0104743,1,0,0,0,0,0,0,0,8,653249,4,0,4,2710,280216,4794,0,0,23154,18137,3009,3400,453,84,459,63,4,106,106,83,904,260,2446228,207,207,4,131,5,413447,413433,119,10,4,5,12,652835,398715,10,11,221,221,21,21,11,0,5,0,79,851796,365,57,1,0,0,8,0,0,8,1,0,0,1,1.0
5.01040472,1,6,8,6,2,0,1,2,39,315530,510,2,11,2445,161813,4340,0,1,16479,11010,1929,2381,2354,2297,1768,63,9,467,467,337,611,590,1400200,389,389,0,47,5,171625,171617,220,16,0,0,4,315106,162382,6,6,830,830,37,37,207,0,0,0,10,421530,345,76,1,0,0,249,0,1,250,1,0,0,1,8.0
5.010727693,1,0,0,0,0,43,0,8,23,336127,343,0,6,2172,162565,4235,0,0,16724,11511,6072,6253,3380,2276,3069,0,5,341,341,294,2125,866,1502890,251,251,9,47,18,194136,194111,143,12,8,8,21,335849,182470,12,13,1254,1254,32,32,881,11,10,2,46,410736,421,81,1,0,0,9,0,0,9,1,0,0,1,4.0
5.011309104,1,0,0,0,0,0,0,0,11,277798,345,0,5,2075,146595,4209,0,0,16855,11676,5614,6116,2678,2045,2682,126,5,308,308,264,1675,388,1287196,231,231,6,46,6,151407,151379,133,12,6,8,17,277692,139977,11,13,1041,1041,36,36,663,0,8,0,19,358259,348,74,1,0,0,10,0,0,10,1,0,0,1,6.0
5.012122059,1,0,0,0,0,0,0,4,26,337463,354,0,7,2229,163187,4126,0,0,17133,11848,6615,7088,3310,2655,3309,378,5,324,324,277,2419,807,1473249,231,231,9,46,44,196247,196221,133,12,9,11,20,337193,183139,11,15,1239,1239,34,34,851,0,11,0,17,440766,343,66,1,0,0,26,0,0,26,1,0,0,1,4.0
5.010561494,1,0,0,0,0,0,0,0,7,580169,3,0,4,2104,229042,4959,0,0,23424,18285,4127,4593,903,218,912,63,4,105,105,86,1642,698,2106674,205,205,7,132,45,393614,393598,118,9,7,8,16,579919,377678,10,13,228,228,32,32,25,0,8,0,83,713221,366,64,1,0,0,19,0,0,19,1,0,0,1,1.0
